attendance_id,student_id,student_name,section_id,course_id,date,status,notes,recorded_date
ATT000841,STU000186,Jennifer Thompson,SEC000192,CHEM422,2024-07-23,Absent,,2025-04-13 00:00:00
ATT000842,STU000172,Michael Rodriguez,SEC000058,CHEM531,2024-10-08,Excused,,2024-05-23 00:00:00
ATT000843,STU000053,Betty Johnson,SEC000244,PSYC373,2024-05-25,Absent,Sick,2024-01-16 00:00:00
ATT000844,STU000701,Helen Jackson,SEC000147,CS384,2025-01-07,Late,Family emergency,2025-07-31 00:00:00
ATT000845,STU000780,Donald Harris,SEC000387,BUS124,2024-06-19,Present,,2024-07-19 00:00:00
ATT000846,STU000297,David Martinez,SEC000394,ECON255,2025-02-26,Present,,2025-07-07 00:00:00
ATT000847,STU000599,Robert Williams,SEC000174,BUS362,2024-07-14,Excused,,2025-08-30 00:00:00
ATT000848,STU000411,Christopher Torres,SEC000238,MUS507,2025-11-28,Present,Family emergency,2025-11-01 00:00:00
ATT000849,STU000802,Nancy Harris,SEC000377,MUS402,2025-02-22,Present,,2025-06-22 00:00:00
ATT000850,STU000142,Michael Smith,SEC000143,PHYS329,2024-12-01,Absent,Family emergency,2025-04-19 00:00:00
ATT000851,STU000531,William Walker,SEC000161,PSYC215,2024-08-05,Excused,,2025-11-12 00:00:00
ATT000852,STU000625,Betty Scott,SEC000358,PHYS329,2024-02-04,Present,,2024-06-23 00:00:00
ATT000853,STU000105,Steven Johnson,SEC000319,NURS409,2025-05-08,Present,,2024-01-21 00:00:00
ATT000854,STU000368,Jason Davis,SEC000351,ECON400,2025-11-08,Excused,,2024-10-13 00:00:00
ATT000855,STU000063,Barbara Taylor,SEC000259,BIO153,2024-08-05,Excused,,2024-09-04 00:00:00
ATT000856,STU000862,Joshua Wilson,SEC000388,ECON508,2024-02-22,Excused,,2024-05-24 00:00:00
ATT000857,STU000570,Mark Davis,SEC000252,CHEM347,2024-07-11,Present,Sick,2024-07-24 00:00:00
ATT000858,STU000881,Barbara Flores,SEC000391,EDUC302,2025-02-11,Present,,2024-09-01 00:00:00
ATT000859,STU000410,Nancy Wright,SEC000025,MUS106,2025-02-16,Absent,,2024-03-03 00:00:00
ATT000860,STU000624,David Davis,SEC000140,EDUC545,2025-09-11,Present,,2024-10-29 00:00:00
ATT000861,STU000388,Sarah Martinez,SEC000239,PSYC455,2025-07-13,Present,Family emergency,2024-04-02 00:00:00
ATT000862,STU000809,Lisa Scott,SEC000329,CHEM329,2024-10-07,Present,,2024-05-15 00:00:00
ATT000863,STU000573,Thomas Williams,SEC000337,MATH329,2024-11-30,Excused,,2025-11-01 00:00:00
ATT000864,STU000676,Susan Johnson,SEC000217,BUS392,2025-01-11,Absent,Sick,2025-12-12 00:00:00
ATT000865,STU000010,Kimberly Martin,SEC000221,ENG333,2025-08-20,Present,Sick,2025-12-07 00:00:00
ATT000866,STU000914,Robert Harris,SEC000245,HIST522,2024-02-23,Absent,Sick,2025-03-16 00:00:00
ATT000867,STU000326,Betty Walker,SEC000197,PHYS329,2024-06-25,Late,Family emergency,2025-03-30 00:00:00
ATT000868,STU000503,Susan Miller,SEC000147,CS384,2025-11-09,Late,Sick,2025-08-03 00:00:00
ATT000869,STU000257,Mary Clark,SEC000308,PHYS329,2024-09-24,Present,,2025-07-05 00:00:00
ATT000870,STU000881,Barbara Flores,SEC000222,PSYC215,2024-09-19,Present,Family emergency,2025-12-10 00:00:00
ATT000871,STU000927,George Lewis,SEC000069,MUS434,2025-11-28,Late,Family emergency,2025-09-18 00:00:00
ATT000872,STU000507,George Torres,SEC000214,MUS103,2024-11-30,Excused,Sick,2025-09-02 00:00:00
ATT000873,STU000379,Mary Wright,SEC000230,MUS381,2024-12-16,Excused,,2024-10-29 00:00:00
ATT000874,STU000666,George Wilson,SEC000127,CHEM493,2024-10-24,Excused,Sick,2025-06-29 00:00:00
ATT000875,STU000888,Betty Harris,SEC000097,EDUC384,2024-04-01,Present,,2025-03-17 00:00:00
ATT000876,STU000733,Elizabeth Smith,SEC000284,CS293,2024-11-09,Present,Sick,2025-05-24 00:00:00
ATT000877,STU000454,Sandra Lopez,SEC000112,CHEM329,2025-09-08,Present,Family emergency,2024-08-13 00:00:00
ATT000878,STU000318,Karen Johnson,SEC000160,HIST307,2025-05-28,Present,,2025-11-13 00:00:00
ATT000879,STU000490,Linda Walker,SEC000329,CHEM329,2024-08-31,Present,Family emergency,2025-06-28 00:00:00
ATT000880,STU000821,Jennifer Torres,SEC000258,HIST249,2025-07-19,Absent,Sick,2024-08-25 00:00:00
ATT000881,STU000722,Kimberly Scott,SEC000034,ECON262,2025-12-12,Excused,Family emergency,2025-07-29 00:00:00
ATT000882,STU000912,Daniel Torres,SEC000198,CS237,2024-03-13,Present,,2024-07-27 00:00:00
ATT000883,STU000825,Mary Young,SEC000009,ECON277,2025-07-06,Present,Family emergency,2024-11-25 00:00:00
ATT000884,STU000126,Karen Taylor,SEC000161,PSYC215,2024-08-27,Late,,2025-01-13 00:00:00
ATT000885,STU000694,Sharon Ramirez,SEC000212,HIST546,2024-08-04,Present,,2025-01-07 00:00:00
ATT000886,STU000205,Brian King,SEC000296,PSYC408,2025-03-23,Absent,,2024-11-07 00:00:00
ATT000887,STU000897,John Clark,SEC000333,MUS507,2024-05-24,Absent,,2024-03-10 00:00:00
ATT000888,STU000237,Susan Martinez,SEC000131,NURS141,2025-05-15,Absent,,2024-01-29 00:00:00
ATT000889,STU000345,Jason Flores,SEC000081,MUS142,2024-03-09,Late,,2024-01-24 00:00:00
ATT000890,STU000972,Helen Lopez,SEC000329,CHEM329,2024-11-21,Absent,Family emergency,2025-01-06 00:00:00
ATT000891,STU000833,Betty Robinson,SEC000238,MUS507,2024-05-26,Present,,2024-10-20 00:00:00
ATT000892,STU000975,William Hernandez,SEC000304,ECON277,2024-12-30,Present,,2025-10-28 00:00:00
ATT000893,STU000050,Karen Martinez,SEC000342,MUS318,2024-11-08,Late,Family emergency,2025-05-04 00:00:00
ATT000894,STU000830,Kimberly Thomas,SEC000093,EDUC375,2025-12-07,Excused,,2024-06-11 00:00:00
ATT000895,STU000909,Betty Johnson,SEC000058,CHEM531,2025-07-09,Absent,,2024-05-09 00:00:00
ATT000896,STU000361,Ruth Robinson,SEC000259,BIO153,2024-11-11,Present,,2025-10-20 00:00:00
ATT000897,STU000325,Kenneth Martinez,SEC000003,ECON554,2025-05-25,Absent,Family emergency,2024-12-06 00:00:00
ATT000898,STU000865,Ryan Moore,SEC000240,NURS238,2024-09-12,Excused,,2024-11-27 00:00:00
ATT000899,STU000334,Ruth Williams,SEC000150,EDUC403,2024-04-30,Present,,2024-02-08 00:00:00
ATT000900,STU000405,Helen Ramirez,SEC000240,NURS238,2024-11-13,Excused,Family emergency,2025-05-09 00:00:00
ATT000901,STU000201,Kevin Ramirez,SEC000097,EDUC384,2024-06-07,Present,,2024-02-26 00:00:00
ATT000902,STU000307,Donald Allen,SEC000050,CS245,2025-08-26,Late,Family emergency,2024-06-21 00:00:00
ATT000903,STU000728,Joshua Lopez,SEC000360,EDUC496,2024-09-03,Late,,2024-09-07 00:00:00
ATT000904,STU000525,Sandra Allen,SEC000290,NURS409,2024-02-08,Present,,2024-10-16 00:00:00
ATT000905,STU000867,Jessica Williams,SEC000011,PHYS456,2025-09-15,Present,,2024-05-20 00:00:00
ATT000906,STU000327,Jacob Wright,SEC000175,HIST307,2024-09-26,Late,Family emergency,2025-05-09 00:00:00
ATT000907,STU000206,Christopher Hernandez,SEC000178,ENG336,2024-05-09,Present,,2025-03-05 00:00:00
ATT000908,STU000724,Karen Davis,SEC000097,EDUC384,2025-01-21,Late,Sick,2025-03-20 00:00:00
ATT000909,STU000018,Deborah Scott,SEC000031,NURS185,2025-06-29,Late,,2025-02-21 00:00:00
ATT000910,STU000931,Kevin Rodriguez,SEC000369,MUS512,2025-03-17,Late,,2024-03-27 00:00:00
ATT000911,STU000525,Sandra Allen,SEC000334,PHYS424,2024-01-28,Excused,Family emergency,2025-08-11 00:00:00
ATT000912,STU000654,Laura Walker,SEC000366,MATH329,2025-03-28,Late,Sick,2024-05-19 00:00:00
ATT000913,STU000988,Matthew Davis,SEC000163,BUS392,2025-04-01,Excused,Family emergency,2024-05-12 00:00:00
ATT000914,STU000999,Sarah Hernandez,SEC000031,NURS185,2024-03-05,Present,,2024-03-15 00:00:00
ATT000915,STU000185,Jennifer Wright,SEC000126,MUS402,2024-06-30,Present,Sick,2025-10-22 00:00:00
ATT000916,STU000857,Carol Wright,SEC000286,HIST251,2025-09-17,Present,,2024-10-23 00:00:00
ATT000917,STU000531,William Walker,SEC000113,BIO111,2024-06-19,Present,,2024-03-03 00:00:00
ATT000918,STU000985,Kenneth Wright,SEC000064,CS370,2024-06-10,Excused,,2024-12-25 00:00:00
ATT000919,STU000975,William Hernandez,SEC000304,ECON277,2025-06-02,Present,,2025-07-16 00:00:00
ATT000920,STU000771,Joshua Gonzalez,SEC000365,PHYS462,2024-05-10,Absent,,2025-12-17 00:00:00
ATT000921,STU000536,Anthony Clark,SEC000229,BIO561,2025-08-21,Excused,,2024-11-19 00:00:00
ATT000922,STU000815,Joseph Lee,SEC000339,PHYS261,2025-12-20,Present,,2025-11-14 00:00:00
ATT000923,STU000518,Brian Ramirez,SEC000078,EDUC397,2024-05-04,Present,,2024-07-11 00:00:00
ATT000924,STU000681,Betty Anderson,SEC000268,HIST395,2025-04-30,Late,Family emergency,2024-08-19 00:00:00
ATT000925,STU000265,Richard Lee,SEC000056,EDUC434,2024-11-11,Present,Sick,2025-09-30 00:00:00
ATT000926,STU000201,Kevin Ramirez,SEC000166,ECON323,2024-12-02,Present,,2024-11-23 00:00:00
ATT000927,STU000706,James Anderson,SEC000201,PHYS506,2024-03-03,Present,,2024-09-24 00:00:00
ATT000928,STU000897,John Clark,SEC000189,ECON225,2025-08-15,Absent,Sick,2024-01-18 00:00:00
ATT000929,STU000079,Jacob Thompson,SEC000219,ART182,2025-07-10,Absent,,2025-02-13 00:00:00
ATT000930,STU000152,Ronald Clark,SEC000348,PSYC342,2025-11-29,Present,,2024-12-25 00:00:00
ATT000931,STU000475,William Moore,SEC000096,BIO481,2024-03-08,Late,,2024-05-18 00:00:00
ATT000932,STU000180,Kevin Torres,SEC000146,ENG238,2024-11-27,Late,,2025-09-14 00:00:00
ATT000933,STU000862,Joshua Wilson,SEC000158,CS566,2024-09-29,Present,Family emergency,2025-12-31 00:00:00
ATT000934,STU000255,Edward Miller,SEC000174,BUS362,2024-06-07,Excused,Sick,2025-05-31 00:00:00
ATT000935,STU000106,David King,SEC000225,ENG336,2024-09-10,Excused,Family emergency,2024-07-28 00:00:00
ATT000936,STU000548,Donald White,SEC000041,EDUC375,2025-02-15,Present,,2025-11-02 00:00:00
ATT000937,STU000757,Mark Wright,SEC000340,NURS505,2024-09-27,Late,Sick,2024-10-08 00:00:00
ATT000938,STU000412,Joseph Brown,SEC000374,ART182,2024-03-19,Present,Sick,2025-12-26 00:00:00
ATT000939,STU000685,Linda Hill,SEC000011,PHYS456,2025-08-22,Excused,Sick,2024-12-29 00:00:00
ATT000940,STU000866,Jessica Flores,SEC000149,ENG148,2024-11-10,Present,,2025-01-19 00:00:00
ATT000941,STU000476,Kenneth Harris,SEC000113,BIO111,2024-09-29,Excused,,2024-10-23 00:00:00
ATT000942,STU000655,Mary Flores,SEC000243,ART132,2025-03-25,Present,,2024-03-24 00:00:00
ATT000943,STU000987,Joshua Martin,SEC000154,HIST485,2024-10-08,Present,Family emergency,2025-05-23 00:00:00
ATT000944,STU000627,Joseph Martin,SEC000177,CHEM524,2024-07-01,Present,,2024-06-24 00:00:00
ATT000945,STU000041,Kenneth Hill,SEC000165,ECON412,2024-03-08,Present,,2024-09-10 00:00:00
ATT000946,STU000860,Jason Lee,SEC000369,MUS512,2024-10-03,Excused,Sick,2025-03-04 00:00:00
ATT000947,STU000857,Carol Wright,SEC000287,ART182,2025-09-01,Excused,Family emergency,2024-01-30 00:00:00
ATT000948,STU000279,Ryan Nguyen,SEC000005,CHEM248,2024-08-15,Excused,Sick,2024-09-16 00:00:00
ATT000949,STU000848,Matthew Jones,SEC000157,HIST304,2025-08-17,Present,,2024-09-28 00:00:00
ATT000950,STU000627,Joseph Martin,SEC000166,ECON323,2024-12-01,Present,,2025-11-07 00:00:00
ATT000951,STU000193,Barbara Walker,SEC000033,HIST485,2025-07-10,Absent,,2025-10-12 00:00:00
ATT000952,STU000584,Betty King,SEC000369,MUS512,2025-04-23,Absent,,2024-10-10 00:00:00
ATT000953,STU000511,Kenneth Lewis,SEC000297,PHYS438,2024-10-25,Late,,2025-06-15 00:00:00
ATT000954,STU000074,Nancy Hernandez,SEC000107,ENG247,2024-01-03,Absent,,2025-03-15 00:00:00
ATT000955,STU000598,Sandra Rodriguez,SEC000278,PHYS347,2025-01-25,Late,,2025-07-27 00:00:00
ATT000956,STU000783,Christopher Hernandez,SEC000207,MUS106,2024-02-24,Present,,2024-07-05 00:00:00
ATT000957,STU000156,Susan Walker,SEC000122,ART168,2025-03-22,Present,Sick,2025-05-13 00:00:00
ATT000958,STU000227,Andrew Smith,SEC000021,CHEM329,2024-01-10,Absent,Family emergency,2025-03-18 00:00:00
ATT000959,STU000977,Sarah Nguyen,SEC000079,PSYC342,2025-06-28,Absent,,2024-07-22 00:00:00
ATT000960,STU000899,Thomas Jackson,SEC000193,ECON360,2025-09-07,Present,Family emergency,2024-04-08 00:00:00
ATT000961,STU000321,Kimberly White,SEC000158,CS566,2024-08-16,Late,Family emergency,2024-10-31 00:00:00
ATT000962,STU000792,Jeffrey Smith,SEC000014,BUS287,2025-07-30,Late,,2024-06-05 00:00:00
ATT000963,STU000383,Lisa Flores,SEC000203,CS267,2025-06-23,Absent,,2024-06-10 00:00:00
ATT000964,STU000173,Linda Williams,SEC000237,PHYS462,2025-03-12,Late,Sick,2025-10-30 00:00:00
ATT000965,STU000888,Betty Harris,SEC000046,BIO410,2024-12-16,Present,Sick,2024-02-10 00:00:00
ATT000966,STU000796,Jason Anderson,SEC000001,MUS101,2024-04-08,Absent,,2025-12-19 00:00:00
ATT000967,STU000143,Steven Miller,SEC000133,HIST395,2025-10-17,Late,Sick,2024-03-08 00:00:00
ATT000968,STU000297,David Martinez,SEC000330,CS198,2025-10-16,Present,,2025-01-05 00:00:00
ATT000969,STU000496,Robert King,SEC000360,EDUC496,2024-09-11,Late,Sick,2024-06-11 00:00:00
ATT000970,STU000263,James Ramirez,SEC000266,HIST522,2025-04-11,Present,,2025-06-24 00:00:00
ATT000971,STU000264,Helen Thomas,SEC000112,CHEM329,2025-09-22,Present,,2025-01-29 00:00:00
ATT000972,STU000552,Carol Wilson,SEC000161,PSYC215,2024-06-04,Excused,,2024-08-15 00:00:00
ATT000973,STU000261,Karen Walker,SEC000374,ART182,2024-10-28,Present,Sick,2024-11-15 00:00:00
ATT000974,STU000105,Steven Johnson,SEC000265,PSYC408,2025-02-06,Present,,2025-06-02 00:00:00
ATT000975,STU000755,Jeffrey Anderson,SEC000360,EDUC496,2025-01-10,Absent,,2025-03-11 00:00:00
ATT000976,STU000357,Karen Johnson,SEC000251,CS330,2025-04-26,Present,Sick,2024-05-30 00:00:00
ATT000977,STU000345,Jason Flores,SEC000174,BUS362,2025-03-26,Late,Family emergency,2025-05-22 00:00:00
ATT000978,STU000286,Patricia Robinson,SEC000296,PSYC408,2025-02-22,Absent,,2025-05-18 00:00:00
ATT000979,STU000980,Sarah Lewis,SEC000352,HIST249,2024-08-22,Excused,Family emergency,2024-08-25 00:00:00
ATT000980,STU000271,Richard Torres,SEC000304,ECON277,2025-03-14,Excused,Sick,2024-06-08 00:00:00
ATT000981,STU000629,Elizabeth Miller,SEC000077,CHEM290,2025-04-12,Present,Sick,2025-03-01 00:00:00
ATT000982,STU000681,Betty Anderson,SEC000176,CS508,2024-12-25,Absent,,2024-03-26 00:00:00
ATT000983,STU000802,Nancy Harris,SEC000377,MUS402,2024-04-29,Excused,,2024-06-12 00:00:00
ATT000984,STU000353,Sharon Perez,SEC000307,ART482,2025-07-22,Absent,,2024-07-27 00:00:00
ATT000985,STU000496,Robert King,SEC000020,MUS520,2024-08-31,Present,,2025-08-08 00:00:00
ATT000986,STU000097,Jeffrey Garcia,SEC000305,ECON405,2025-03-27,Excused,Family emergency,2024-06-28 00:00:00
ATT000987,STU000899,Thomas Jackson,SEC000046,BIO410,2024-02-04,Present,,2024-07-13 00:00:00
ATT000988,STU000217,Lisa Rodriguez,SEC000012,PSYC562,2024-08-25,Absent,,2025-01-11 00:00:00
ATT000989,STU000610,Carol Moore,SEC000275,BUS444,2025-07-28,Excused,,2024-02-01 00:00:00
ATT000990,STU000250,Lisa Lee,SEC000206,HIST522,2024-01-18,Present,Sick,2024-08-17 00:00:00
ATT000991,STU000493,Richard Harris,SEC000044,ECON255,2025-10-11,Present,,2024-05-04 00:00:00
ATT000992,STU000497,Christopher Martinez,SEC000020,MUS520,2025-10-31,Present,,2025-05-08 00:00:00
ATT000993,STU000525,Sandra Allen,SEC000043,ART482,2025-07-27,Present,Sick,2025-08-13 00:00:00
ATT000994,STU000372,Barbara Smith,SEC000010,ENG314,2025-06-15,Present,Family emergency,2025-10-25 00:00:00
ATT000995,STU000538,Patricia Rodriguez,SEC000199,PHYS261,2025-10-06,Present,,2024-10-28 00:00:00
ATT000996,STU000456,Mark White,SEC000206,HIST522,2024-10-08,Present,,2025-03-07 00:00:00
ATT000997,STU000198,Steven Rodriguez,SEC000288,ECON545,2024-09-27,Present,Family emergency,2025-08-03 00:00:00
ATT000998,STU000615,Jason Hill,SEC000353,HIST104,2025-09-27,Absent,,2024-11-27 00:00:00
ATT000999,STU000682,Mark Gonzalez,SEC000188,ENG247,2024-05-02,Late,,2025-04-24 00:00:00
ATT001000,STU000081,Timothy Lewis,SEC000371,ENG533,2024-10-13,Excused,,2025-06-21 00:00:00
ATT001001,STU000768,Lisa Rodriguez,SEC000157,HIST304,2024-04-01,Present,Sick,2024-10-02 00:00:00
ATT001002,STU000498,Laura Perez,SEC000293,EDUC384,2025-05-29,Present,,2024-05-13 00:00:00
ATT001003,STU000111,Mark Walker,SEC000191,NURS305,2025-06-10,Present,,2024-07-05 00:00:00
ATT001004,STU000630,Timothy Lewis,SEC000234,PHYS347,2024-06-20,Present,,2024-01-12 00:00:00
ATT001005,STU000499,Sarah Lewis,SEC000072,HIST123,2025-09-30,Present,,2024-05-23 00:00:00
ATT001006,STU000497,Christopher Martinez,SEC000210,MUS295,2024-08-19,Absent,,2025-01-20 00:00:00
ATT001007,STU000929,Daniel King,SEC000001,MUS101,2025-03-11,Present,,2024-11-28 00:00:00
ATT001008,STU000659,Barbara Moore,SEC000368,MATH533,2025-01-15,Present,Sick,2025-11-09 00:00:00
ATT001009,STU000590,Karen Torres,SEC000339,PHYS261,2025-08-12,Present,,2024-03-17 00:00:00
ATT001010,STU000395,Timothy Gonzalez,SEC000039,HIST572,2024-11-21,Present,,2025-12-18 00:00:00
ATT001011,STU000187,Lisa Torres,SEC000292,MUS142,2025-10-21,Present,Sick,2024-10-30 00:00:00
ATT001012,STU000496,Robert King,SEC000096,BIO481,2024-03-25,Present,,2024-10-28 00:00:00
ATT001013,STU000917,Sarah Wright,SEC000392,BIO111,2024-01-09,Late,,2025-05-02 00:00:00
ATT001014,STU000156,Susan Walker,SEC000111,PSYC352,2024-10-27,Excused,,2024-03-18 00:00:00
ATT001015,STU000235,John Wilson,SEC000049,NURS296,2025-06-02,Present,,2024-05-19 00:00:00
ATT001016,STU000676,Susan Johnson,SEC000170,BUS307,2025-06-11,Present,,2025-04-25 00:00:00
ATT001017,STU000574,Kevin Lewis,SEC000287,ART182,2025-06-07,Present,,2025-09-07 00:00:00
ATT001018,STU000397,James Taylor,SEC000168,CHEM309,2024-04-20,Absent,,2024-11-21 00:00:00
ATT001019,STU000696,Ronald Ramirez,SEC000007,ENG533,2025-10-05,Late,,2025-06-20 00:00:00
ATT001020,STU000172,Michael Rodriguez,SEC000058,CHEM531,2025-05-29,Absent,,2025-02-21 00:00:00
ATT001021,STU000508,Brian Rodriguez,SEC000257,EDUC373,2024-08-30,Absent,Sick,2024-06-26 00:00:00
ATT001022,STU000819,Lisa Brown,SEC000100,NURS155,2025-07-14,Present,,2025-10-11 00:00:00
ATT001023,STU000508,Brian Rodriguez,SEC000278,PHYS347,2024-02-13,Present,,2025-07-20 00:00:00
ATT001024,STU000373,Linda Anderson,SEC000342,MUS318,2025-10-27,Present,Sick,2025-03-10 00:00:00
ATT001025,STU000766,Brian Garcia,SEC000315,ART593,2024-12-02,Present,,2024-09-12 00:00:00
ATT001026,STU000313,Mary Jones,SEC000067,HIST104,2024-03-15,Absent,Family emergency,2024-06-17 00:00:00
ATT001027,STU000491,Brian Rodriguez,SEC000014,BUS287,2025-03-31,Present,,2024-07-31 00:00:00
ATT001028,STU000936,John Johnson,SEC000273,CS566,2024-04-10,Present,,2024-09-05 00:00:00
ATT001029,STU000176,Ronald Anderson,SEC000385,ECON143,2024-03-31,Present,Family emergency,2024-02-11 00:00:00
ATT001030,STU000723,Robert Anderson,SEC000274,MATH135,2024-04-03,Present,Family emergency,2024-07-31 00:00:00
ATT001031,STU000173,Linda Williams,SEC000063,ECON255,2024-02-23,Present,Family emergency,2025-01-24 00:00:00
ATT001032,STU000387,Lisa Thomas,SEC000031,NURS185,2025-04-25,Late,,2024-06-30 00:00:00
ATT001033,STU000022,Dorothy Moore,SEC000340,NURS505,2024-01-22,Late,,2025-02-06 00:00:00
ATT001034,STU000392,Jason Lee,SEC000344,MUS142,2024-01-05,Present,,2024-07-19 00:00:00
ATT001035,STU000639,Joseph Thomas,SEC000268,HIST395,2025-01-01,Absent,Sick,2024-11-30 00:00:00
ATT001036,STU000935,Jennifer Lee,SEC000286,HIST251,2025-12-04,Excused,,2025-02-10 00:00:00
ATT001037,STU000062,Sharon Wilson,SEC000105,BIO410,2025-08-12,Present,Sick,2025-08-19 00:00:00
ATT001038,STU000475,William Moore,SEC000229,BIO561,2025-08-11,Excused,,2025-02-09 00:00:00
ATT001039,STU000061,Andrew Thompson,SEC000262,EDUC384,2024-12-06,Excused,,2024-07-26 00:00:00
ATT001040,STU000389,Karen Thomas,SEC000260,CHEM148,2024-09-12,Excused,,2024-01-15 00:00:00
ATT001041,STU000806,Richard Walker,SEC000320,PSYC215,2025-04-15,Present,,2025-10-30 00:00:00
ATT001042,STU000748,Barbara Harris,SEC000126,MUS402,2025-06-04,Present,Sick,2024-05-30 00:00:00
ATT001043,STU000807,William Hill,SEC000301,MUS106,2024-03-30,Absent,Family emergency,2024-09-10 00:00:00
ATT001044,STU000606,Sarah Williams,SEC000306,EDUC373,2024-02-20,Present,Family emergency,2025-08-19 00:00:00
ATT001045,STU000359,Susan Lewis,SEC000004,ART182,2024-03-08,Absent,Sick,2024-03-30 00:00:00
ATT001046,STU000558,James White,SEC000309,CS482,2025-12-24,Present,,2025-10-28 00:00:00
ATT001047,STU000692,George Thomas,SEC000328,ECON577,2024-11-30,Excused,,2024-01-23 00:00:00
ATT001048,STU000513,Patricia Thompson,SEC000271,ART367,2025-01-12,Absent,,2025-04-29 00:00:00
ATT001049,STU000105,Steven Johnson,SEC000319,NURS409,2025-01-06,Excused,Sick,2024-09-18 00:00:00
ATT001050,STU000398,Daniel King,SEC000360,EDUC496,2025-02-16,Late,,2025-05-31 00:00:00
ATT001051,STU000050,Karen Martinez,SEC000131,NURS141,2025-01-19,Absent,,2024-02-26 00:00:00
ATT001052,STU000309,Kevin Wilson,SEC000271,ART367,2024-05-29,Absent,,2025-01-08 00:00:00
ATT001053,STU000957,Elizabeth Jackson,SEC000253,EDUC545,2024-02-24,Present,,2024-01-16 00:00:00
ATT001054,STU000932,Timothy Walker,SEC000003,ECON554,2025-12-26,Absent,,2025-02-16 00:00:00
ATT001055,STU000056,Nancy Jackson,SEC000379,CHEM148,2025-07-28,Excused,Family emergency,2025-04-30 00:00:00
ATT001056,STU000694,Sharon Ramirez,SEC000212,HIST546,2024-06-01,Present,,2024-06-21 00:00:00
ATT001057,STU000093,Donna King,SEC000355,ART343,2024-07-02,Present,,2024-09-17 00:00:00
ATT001058,STU000402,Sandra Moore,SEC000194,ENG247,2025-02-05,Absent,Family emergency,2025-10-14 00:00:00
ATT001059,STU000132,Helen Jones,SEC000110,MUS524,2025-07-17,Present,,2025-07-22 00:00:00
ATT001060,STU000744,Brian Lee,SEC000376,ART425,2024-12-26,Present,Family emergency,2024-04-28 00:00:00
ATT001061,STU000604,Joshua Thomas,SEC000089,BIO480,2025-02-12,Absent,Sick,2025-09-01 00:00:00
ATT001062,STU000009,Patricia Thomas,SEC000164,MUS358,2024-12-28,Present,,2024-07-18 00:00:00
ATT001063,STU000184,Elizabeth Brown,SEC000270,CS149,2024-09-23,Present,,2025-09-25 00:00:00
ATT001064,STU000580,Joseph Flores,SEC000389,NURS389,2024-07-25,Present,,2024-04-02 00:00:00
ATT001065,STU000377,Steven Scott,SEC000263,CHEM248,2025-09-22,Excused,,2025-10-16 00:00:00
ATT001066,STU000577,Helen Hernandez,SEC000283,ART182,2025-09-05,Late,,2024-09-10 00:00:00
ATT001067,STU000997,Paul Lee,SEC000223,MUS101,2024-12-13,Present,,2025-01-13 00:00:00
ATT001068,STU000357,Karen Johnson,SEC000150,EDUC403,2024-03-10,Absent,,2025-04-02 00:00:00
