student_id,first_name,last_name,email,phone,date_of_birth,enrollment_date,major,year_level,gpa,status,address,city,state,zip_code,emergency_contact,emergency_phone
STU000710,Sandra,Johnson,sandra.johnson@university.edu,+12075897881,1999-06-28,2021-02-13,Political Science,Junior,3.89,Active,7213 Pine Ave,Springfield,PA,94355,Lisa Harris,+16822165500
STU000711,Timothy,Lee,timothy.lee@university.edu,+12463445079,1996-12-27,2020-02-07,Biology,Graduate,2.31,Graduated,7797 Main St,Bristol,OH,37502,Karen Jackson,+15808327797
STU000712,Edward,Hernandez,edward.hernandez@university.edu,+16293763861,2005-07-02,2025-10-25,Biology,Sophomore,2.73,Active,2760 Main Dr,Madison,TX,62907,Kevin White,+14718366260
STU000713,Mary,Johnson,mary.johnson@university.edu,+15392298708,1995-05-21,2021-08-14,Music,Freshman,3.08,Inactive,8704 Oak Ave,Springfield,CA,55700,Betty Anderson,+12946292086
STU000714,Linda,Walker,linda.walker@university.edu,+16756259793,1999-12-09,2021-07-04,Marketing,Freshman,2.62,Active,4308 Oak Blvd,Bristol,TX,90427,Brian Miller,+16897044215
STU000715,William,Anderson,william.anderson@university.edu,+17273323336,1997-07-12,2020-12-02,Psychology,Senior,2.56,Inactive,1824 Oak Ave,Franklin,NY,96424,Karen Perez,+19276739518
STU000716,Carol,Torres,carol.torres@university.edu,+14739783157,1998-09-05,2024-09-24,Political Science,Sophomore,3.16,Active,6408 Main Ave,Madison,CA,28737,Kevin Williams,+14433657500
STU000717,Daniel,Smith,daniel.smith@university.edu,+17856928927,2004-08-14,2023-11-09,English Literature,Graduate,2.81,Active,7525 Maple Blvd,Bristol,FL,25442,Deborah Moore,+18719869429
STU000718,Helen,Perez,helen.perez@university.edu,+15453905182,1998-10-28,2025-06-19,Education,Senior,3.33,Graduated,5709 Maple Blvd,Springfield,OH,57896,Helen Johnson,+17563292549
STU000719,Joseph,Robinson,joseph.robinson@university.edu,+13133235844,1996-06-01,2023-11-24,Physics,Senior,2.87,Active,8369 Oak Dr,Bristol,NY,28574,Nancy Anderson,+19942174255
STU000720,Timothy,Thompson,timothy.thompson@university.edu,+17388153486,2001-04-24,2025-12-13,Nursing,Freshman,3.6,Active,8938 Oak Ave,Franklin,NY,23125,Sarah Hernandez,+18508494707
STU000721,Nancy,Martinez,nancy.martinez@university.edu,+17538247947,2004-08-16,2022-04-08,Chemistry,Freshman,3.92,Active,4957 Elm Dr,Georgetown,FL,52194,William Martin,+12002765117
STU000722,Kimberly,Scott,kimberly.scott@university.edu,+18845194420,2005-05-08,2020-09-30,Business Administration,Senior,2.28,Active,2725 Oak Dr,Madison,PA,64920,Betty Nguyen,+13984546741
STU000723,Robert,Anderson,robert.anderson@university.edu,+14823437577,1996-05-20,2021-09-13,English Literature,Senior,2.28,Active,5465 Main St,Bristol,TX,78713,Michael Hill,+16824378180
STU000724,Karen,Davis,karen.davis@university.edu,+17549608444,1996-09-21,2020-10-15,Economics,Junior,3.9,Active,6350 Pine St,Georgetown,FL,86674,David Young,+19764984680
STU000725,Carol,Miller,carol.miller@university.edu,+12909496940,1997-09-15,2025-07-18,Music,Senior,2.11,Active,4690 Pine Blvd,Bristol,TX,65003,Brian Taylor,+15652851211
STU000726,Michael,Young,michael.young@university.edu,+14487999109,1997-06-25,2024-11-11,Chemistry,Freshman,3.99,Graduated,8093 Maple Dr,Bristol,IL,97498,Anthony Williams,+18163102615
STU000727,Joshua,Miller,joshua.miller@university.edu,+13209824909,1999-01-17,2024-09-23,Art,Freshman,2.69,Active,7648 Maple St,Georgetown,OH,92328,Deborah Ramirez,+18852264539
STU000728,Joshua,Lopez,joshua.lopez@university.edu,+12248456389,1996-02-09,2023-04-12,Music,Freshman,3.46,Active,5975 Pine Blvd,Madison,TX,68459,Jason Brown,+15326695311
STU000729,Dorothy,Hernandez,dorothy.hernandez@university.edu,+14147719966,2002-04-09,2023-08-11,Art,Junior,3.56,Active,8289 Main Blvd,Franklin,IL,80547,Deborah Anderson,+15245132659
STU000730,Jacob,Garcia,jacob.garcia@university.edu,+18546156126,2001-12-21,2025-07-29,Mathematics,Senior,2.4,Graduated,8053 Pine Blvd,Georgetown,TX,30868,David Lee,+12163144109
STU000731,Sharon,Martin,sharon.martin@university.edu,+17189175853,2003-06-27,2021-12-29,Art,Graduate,3.39,Active,1629 Main Dr,Franklin,NY,54585,Andrew Thompson,+16063367311
STU000732,Michael,Jackson,michael.jackson@university.edu,+18287832346,1998-08-19,2022-07-09,Philosophy,Freshman,2.49,Active,4585 Main Dr,Madison,OH,38701,Jessica Anderson,+16508634538
STU000733,Elizabeth,Smith,elizabeth.smith@university.edu,+15034491340,2004-08-13,2025-06-02,Philosophy,Senior,3.11,Inactive,3249 Elm Ave,Bristol,IL,62378,Kevin Torres,+15969645284
STU000734,Kimberly,White,kimberly.white@university.edu,+14696417065,1999-02-02,2022-08-19,Economics,Graduate,2.71,Graduated,2303 Pine Ave,Bristol,IL,26877,Michael Allen,+19256879771
STU000735,Daniel,Miller,daniel.miller@university.edu,+18184336707,2003-01-18,2022-07-06,Philosophy,Junior,3.15,Active,7640 Maple Dr,Georgetown,IL,67171,Robert Hernandez,+12227738347
STU000736,Ruth,Brown,ruth.brown@university.edu,+15556883422,1995-09-19,2023-12-22,Engineering,Junior,3.14,Graduated,551 Maple Dr,Georgetown,PA,27479,Betty Wilson,+18776626076
STU000737,Andrew,Martin,andrew.martin@university.edu,+15384389322,2005-08-11,2024-07-25,Biology,Graduate,3.96,Inactive,5252 Main St,Franklin,IL,25687,Dorothy Jones,+18282659679
STU000738,Mark,Hernandez,mark.hernandez@university.edu,+19503995076,2005-12-27,2022-01-04,Mathematics,Freshman,3.3,Active,2057 Pine St,Springfield,FL,85235,George Harris,+16175908772
STU000739,William,Perez,william.perez@university.edu,+13872986098,1998-12-25,2021-12-27,Music,Junior,3.0,Active,4368 Elm Ave,Madison,TX,94833,Kevin Garcia,+15476622540
STU000740,Carol,Taylor,carol.taylor@university.edu,+12208201997,2001-03-31,2020-08-30,Political Science,Freshman,2.34,Inactive,306 Main Blvd,Georgetown,TX,13624,Lisa Torres,+17765832136
STU000741,Barbara,Gonzalez,barbara.gonzalez@university.edu,+18518359162,1997-01-14,2022-06-13,Political Science,Freshman,3.74,Active,9925 Pine Ave,Georgetown,PA,33264,Paul Martinez,+16552311635
STU000742,Helen,Wright,helen.wright@university.edu,+13235195774,1996-03-17,2023-11-30,Mathematics,Graduate,3.04,Active,8253 Oak Ave,Bristol,TX,69594,Helen Scott,+15986582906
STU000743,Brian,Scott,brian.scott@university.edu,+12675465034,1999-02-06,2021-08-02,History,Senior,2.38,Active,781 Pine St,Georgetown,OH,96462,Kimberly Nguyen,+13017322490
STU000744,Brian,Lee,brian.lee@university.edu,+17397769715,2000-11-06,2024-06-02,Education,Sophomore,2.57,Active,7438 Oak Blvd,Georgetown,FL,67034,Anthony Garcia,+17022249048
STU000745,Michael,Lee,michael.lee@university.edu,+17746957370,1998-06-06,2025-07-31,Physics,Freshman,3.06,Active,3181 Main Blvd,Bristol,PA,84878,Andrew Lopez,+18565211785
STU000746,Andrew,Johnson,andrew.johnson@university.edu,+12485107306,1997-02-10,2023-12-11,Education,Freshman,3.65,Graduated,7207 Maple Ave,Bristol,TX,99277,George Williams,+14193018491
STU000747,Barbara,Anderson,barbara.anderson@university.edu,+19295272195,2003-01-03,2022-04-13,Sociology,Sophomore,3.14,Inactive,355 Main Dr,Madison,PA,25247,Helen Jackson,+12044466419
STU000748,Barbara,Harris,barbara.harris@university.edu,+14335807585,1995-07-03,2021-09-30,Biology,Graduate,2.49,Graduated,4330 Elm Blvd,Madison,PA,45732,Mark Smith,+16256237178
STU000749,Sarah,Gonzalez,sarah.gonzalez@university.edu,+19976995152,2001-09-24,2020-02-12,Art,Freshman,3.39,Active,2211 Oak St,Springfield,CA,30830,Betty Young,+12683879797
STU000750,Daniel,Hernandez,daniel.hernandez@university.edu,+19574627524,1998-03-12,2023-03-19,Physics,Graduate,2.52,Active,6570 Oak St,Bristol,OH,75269,Richard Rodriguez,+17302368683
STU000751,Steven,Miller,steven.miller@university.edu,+13144341623,2004-05-05,2024-05-08,Mathematics,Freshman,3.53,Active,4060 Elm Blvd,Georgetown,PA,28711,Donald Hill,+19872429251
STU000752,Dorothy,Gonzalez,dorothy.gonzalez@university.edu,+19864156208,1995-06-29,2020-02-28,Biology,Junior,3.72,Active,2975 Pine Dr,Madison,PA,17396,Betty Harris,+13564989283
STU000753,Robert,Anderson,robert.anderson@university.edu,+13888424184,1998-10-07,2024-12-02,Computer Science,Senior,2.14,Active,9957 Maple Blvd,Bristol,NY,28790,Ruth Lee,+12583142067
STU000754,Mark,King,mark.king@university.edu,+17472173783,2003-02-13,2023-08-10,Political Science,Freshman,2.29,Active,3928 Main Dr,Springfield,IL,17656,Edward Harris,+19877802960
STU000755,Jeffrey,Anderson,jeffrey.anderson@university.edu,+19808431576,2001-04-27,2020-10-29,Computer Science,Senior,3.87,Graduated,6425 Pine Dr,Georgetown,PA,41151,Sarah Young,+18274566654
STU000756,Kevin,Robinson,kevin.robinson@university.edu,+16903568441,2001-01-06,2024-01-15,History,Sophomore,2.57,Graduated,2956 Elm Blvd,Madison,TX,12744,Helen Martin,+13472438535
STU000757,Mark,Wright,mark.wright@university.edu,+14326113048,2004-06-03,2023-12-16,English Literature,Senior,2.84,Active,7646 Elm Dr,Georgetown,FL,57652,Nancy Lee,+18816083180
STU000758,Timothy,King,timothy.king@university.edu,+14104514554,2002-12-28,2022-02-21,Communications,Sophomore,3.9,Graduated,6054 Elm Dr,Franklin,PA,50225,Susan Sanchez,+13446812780
STU000759,Andrew,Lewis,andrew.lewis@university.edu,+15079937752,1995-07-28,2022-03-27,English Literature,Junior,3.1,Active,6396 Maple Dr,Madison,FL,13124,George Wilson,+15957813823
STU000760,Sarah,Torres,sarah.torres@university.edu,+19873597584,2001-06-13,2022-03-21,Biology,Senior,2.63,Active,2239 Elm Blvd,Bristol,OH,90258,Carol Williams,+18922992070
STU000761,Jennifer,Johnson,jennifer.johnson@university.edu,+12082546431,2004-07-24,2021-01-03,Economics,Junior,2.41,Active,3589 Pine St,Franklin,IL,51353,Sharon Lewis,+16865463870
STU000762,Christopher,Martin,christopher.martin@university.edu,+13037753618,2005-02-06,2021-09-14,Mathematics,Senior,2.24,Inactive,6812 Oak Dr,Franklin,PA,42688,Linda Martinez,+16552991645
STU000763,William,Harris,william.harris@university.edu,+16845888813,1996-11-29,2020-03-22,Communications,Junior,3.86,Inactive,9470 Oak Dr,Springfield,FL,98049,Joshua Thompson,+15472877061
STU000764,Robert,Lopez,robert.lopez@university.edu,+13388395916,2002-08-06,2024-05-31,Biology,Freshman,3.99,Graduated,3329 Pine Blvd,Springfield,TX,89011,Lisa Young,+12168367844
STU000765,David,White,david.white@university.edu,+14583969411,1998-02-21,2025-11-01,Computer Science,Senior,2.64,Active,952 Oak Blvd,Franklin,FL,66747,Nancy Williams,+14799678505
STU000766,Brian,Garcia,brian.garcia@university.edu,+15407641514,1996-06-19,2020-02-13,Communications,Freshman,2.61,Active,7802 Elm Dr,Springfield,PA,98067,Sarah Harris,+15435759398
STU000767,Jeffrey,Ramirez,jeffrey.ramirez@university.edu,+16169246605,1996-06-26,2023-11-19,Chemistry,Graduate,2.39,Active,4469 Main Dr,Springfield,OH,97323,Jacob Lee,+17213161376
STU000768,Lisa,Rodriguez,lisa.rodriguez@university.edu,+19803094980,1995-11-01,2021-12-26,Political Science,Freshman,2.31,Active,1531 Main St,Springfield,PA,54713,Karen Flores,+12723598549
STU000769,Kevin,Perez,kevin.perez@university.edu,+18803082998,1995-08-19,2021-07-22,English Literature,Freshman,2.37,Graduated,1600 Main Dr,Madison,NY,16553,Kimberly Garcia,+15965289672
STU000770,Richard,Walker,richard.walker@university.edu,+14029259115,2001-10-15,2022-02-01,Sociology,Junior,3.46,Inactive,1103 Elm Ave,Bristol,CA,20427,Barbara Gonzalez,+14693479880
STU000771,Joshua,Gonzalez,joshua.gonzalez@university.edu,+19163262241,1997-02-09,2022-02-05,Economics,Sophomore,2.32,Graduated,9804 Pine Dr,Bristol,PA,47408,Susan Ramirez,+14565534944
STU000772,Carol,Smith,carol.smith@university.edu,+18708995123,1998-02-26,2021-10-22,Engineering,Freshman,2.13,Active,1089 Maple Dr,Springfield,PA,68449,James Garcia,+15268026922
STU000773,George,Hill,george.hill@university.edu,+18942675299,2003-02-26,2023-07-30,Philosophy,Junior,3.48,Active,6169 Elm Blvd,Georgetown,TX,81554,Deborah Gonzalez,+14338013794
STU000774,John,Thompson,john.thompson@university.edu,+16196768563,1998-08-21,2024-07-09,Philosophy,Senior,2.9,Active,6417 Elm St,Madison,OH,51513,Anthony Martinez,+16095741228
STU000775,Helen,Lopez,helen.lopez@university.edu,+13548074013,1997-06-07,2021-01-23,Computer Science,Senior,2.94,Active,5626 Oak St,Georgetown,FL,30750,Karen Scott,+14844334112
STU000776,Donna,Hill,donna.hill@university.edu,+19417118091,1999-11-18,2021-10-16,Sociology,Freshman,2.71,Active,1196 Pine Dr,Bristol,TX,28543,Jessica King,+17064217821
STU000777,Donna,Smith,donna.smith@university.edu,+15158463598,1998-10-18,2023-06-26,Marketing,Senior,3.22,Inactive,2220 Maple Blvd,Franklin,PA,58936,Lisa Rodriguez,+15787788758
STU000778,Robert,Johnson,robert.johnson@university.edu,+16575787832,1997-10-05,2022-05-07,Economics,Sophomore,3.82,Active,7901 Pine Blvd,Bristol,OH,53392,George Gonzalez,+13305294750
STU000779,Kimberly,Nguyen,kimberly.nguyen@university.edu,+18244425081,2000-06-24,2025-04-08,Computer Science,Junior,3.02,Active,6393 Oak Blvd,Springfield,IL,74348,Sandra Hill,+19454722096
STU000780,Donald,Harris,donald.harris@university.edu,+19963975525,2002-12-25,2021-08-09,Political Science,Freshman,2.95,Active,150 Pine Blvd,Bristol,FL,83646,Elizabeth Moore,+15276966147
STU000781,Kenneth,Wright,kenneth.wright@university.edu,+14048614083,2005-09-27,2021-05-08,Physics,Freshman,3.47,Active,8677 Maple Blvd,Madison,OH,59284,Helen Smith,+15054674346
STU000782,Elizabeth,Jackson,elizabeth.jackson@university.edu,+12252297904,1995-11-19,2024-02-18,Philosophy,Sophomore,2.89,Active,9197 Oak Dr,Franklin,CA,45855,Sandra Moore,+14029238427
STU000783,Christopher,Hernandez,christopher.hernandez@university.edu,+18003316288,2005-09-21,2020-03-10,Psychology,Freshman,3.74,Inactive,7916 Pine Ave,Franklin,OH,59155,Ruth Johnson,+18436446306
STU000784,Betty,Lopez,betty.lopez@university.edu,+15348271565,2002-03-21,2023-03-04,Economics,Graduate,3.51,Active,8483 Main Ave,Georgetown,CA,18899,William Martinez,+13047353676
STU000785,Kimberly,Thomas,kimberly.thomas@university.edu,+12949726903,2005-11-26,2024-01-02,Economics,Freshman,2.83,Active,8168 Elm St,Bristol,FL,94124,Jason Sanchez,+19113589980
STU000786,Edward,Garcia,edward.garcia@university.edu,+14126593606,1996-04-17,2022-12-04,History,Sophomore,2.11,Graduated,9237 Main St,Madison,FL,15556,John Anderson,+19764383500
STU000787,Karen,Rodriguez,karen.rodriguez@university.edu,+17125276291,1999-05-07,2024-06-09,Computer Science,Graduate,3.53,Active,485 Elm St,Springfield,NY,87289,John Wilson,+14357969052
STU000788,James,Thompson,james.thompson@university.edu,+19182827031,2000-09-16,2021-11-03,Art,Sophomore,2.3,Active,4710 Pine Blvd,Bristol,FL,30953,Nancy Gonzalez,+19728225198
STU000789,Nancy,Gonzalez,nancy.gonzalez@university.edu,+15344667432,1996-05-03,2023-03-14,Philosophy,Freshman,2.89,Graduated,8485 Elm Ave,Madison,CA,15460,Anthony Miller,+19604104279
STU000790,Ronald,Torres,ronald.torres@university.edu,+19539655892,2004-05-04,2022-05-27,Communications,Junior,2.72,Active,3865 Maple Blvd,Madison,IL,13121,Karen Smith,+14213856471
STU000791,Susan,Young,susan.young@university.edu,+19375976363,2000-02-19,2024-05-19,Marketing,Sophomore,3.84,Active,9288 Maple Blvd,Madison,CA,90788,Michael Smith,+12318341819
STU000792,Jeffrey,Smith,jeffrey.smith@university.edu,+14802005971,1999-12-28,2024-04-11,Communications,Sophomore,2.19,Active,3627 Oak Dr,Franklin,CA,46697,Mark Johnson,+15049881573
STU000793,Betty,Davis,betty.davis@university.edu,+15093455304,2000-02-15,2022-04-18,Psychology,Freshman,3.76,Active,2960 Main St,Springfield,PA,40776,Sandra Nguyen,+19117705475
STU000794,Sarah,Johnson,sarah.johnson@university.edu,+19197768859,1995-09-17,2021-09-19,English Literature,Freshman,2.8,Active,589 Main Dr,Georgetown,OH,71040,Mark Lopez,+12137901721
STU000795,Brian,Jones,brian.jones@university.edu,+19884875613,2003-01-23,2025-05-16,English Literature,Junior,2.05,Active,3181 Oak Dr,Springfield,PA,15783,Karen Torres,+16457729004
STU000796,Jason,Anderson,jason.anderson@university.edu,+19329601774,1998-03-19,2024-01-31,Engineering,Graduate,2.73,Active,9022 Oak Blvd,Franklin,PA,82223,Andrew Martinez,+15289526681
STU000797,Mark,Lopez,mark.lopez@university.edu,+17946117096,2000-03-29,2023-11-24,Physics,Sophomore,3.63,Active,8984 Elm Blvd,Georgetown,CA,88925,Thomas Rodriguez,+15405678644
STU000798,Donald,Wright,donald.wright@university.edu,+18963681700,1998-11-07,2025-09-05,Biology,Graduate,2.68,Graduated,2712 Maple Ave,Madison,OH,61950,Jennifer Clark,+13147139912
STU000799,John,King,john.king@university.edu,+13067891066,1997-11-09,2021-11-05,History,Junior,2.98,Active,6216 Maple Dr,Bristol,PA,61485,Joseph Torres,+15599677684
STU000800,George,Miller,george.miller@university.edu,+14318558432,1996-09-29,2022-02-10,Computer Science,Graduate,3.6,Active,2465 Main Blvd,Madison,OH,63230,Karen Wilson,+17548532582
STU000801,Edward,Gonzalez,edward.gonzalez@university.edu,+12242161509,1998-04-26,2021-05-10,English Literature,Sophomore,3.66,Graduated,1268 Main Blvd,Georgetown,CA,65301,Matthew Sanchez,+12109145918
STU000802,Nancy,Harris,nancy.harris@university.edu,+15834135977,1999-10-22,2025-05-13,Marketing,Graduate,2.08,Active,616 Elm Blvd,Franklin,CA,43525,George Walker,+15929709831
STU000803,Dorothy,Miller,dorothy.miller@university.edu,+16329056751,2005-08-23,2025-07-01,Computer Science,Senior,2.08,Active,1522 Elm Blvd,Bristol,CA,20874,Jessica Miller,+16655886527
STU000804,Jessica,Hill,jessica.hill@university.edu,+16802356289,1998-06-22,2025-01-22,English Literature,Graduate,2.82,Active,2203 Maple St,Bristol,FL,19057,Paul Lopez,+16744817359
STU000805,Lisa,Wright,lisa.wright@university.edu,+18699411798,1997-11-03,2021-04-26,Nursing,Senior,2.35,Active,4906 Oak St,Franklin,IL,53439,Helen Davis,+19033582258
STU000806,Richard,Walker,richard.walker@university.edu,+16974551093,1999-05-06,2021-12-24,Art,Freshman,2.6,Active,5671 Maple Dr,Madison,PA,68283,Lisa Davis,+13033683280
STU000807,William,Hill,william.hill@university.edu,+17762248177,2000-07-25,2024-02-10,Music,Freshman,3.42,Graduated,6134 Maple St,Georgetown,FL,14395,Sarah Ramirez,+17709187918
STU000808,Robert,Jones,robert.jones@university.edu,+12894696859,2000-04-28,2024-07-01,Nursing,Sophomore,3.81,Active,2082 Main Ave,Springfield,IL,34483,Brian Gonzalez,+16568759944
STU000809,Lisa,Scott,lisa.scott@university.edu,+14696892094,2005-11-20,2022-01-29,Communications,Senior,2.23,Active,3905 Oak Ave,Franklin,NY,61211,James White,+12617221199
STU000810,Linda,King,linda.king@university.edu,+18814729692,1995-02-06,2023-05-27,Biology,Junior,3.84,Active,3598 Oak Dr,Georgetown,FL,38065,Michael Lopez,+15977669870
STU000811,Jeffrey,Jones,jeffrey.jones@university.edu,+13498833080,2004-08-14,2025-09-19,Biology,Freshman,2.96,Active,9375 Oak Ave,Georgetown,OH,92001,Lisa Anderson,+14686161977
STU000812,Ronald,Ramirez,ronald.ramirez@university.edu,+12435287465,1995-04-24,2022-02-27,Political Science,Senior,2.9,Active,2186 Elm Dr,Madison,NY,88509,Carol Jackson,+17099912229
STU000813,Helen,Hill,helen.hill@university.edu,+12316272086,2001-04-19,2020-12-13,Biology,Freshman,2.74,Active,4701 Elm Blvd,Franklin,OH,80161,Kenneth Lee,+15156819379
STU000814,Donna,Harris,donna.harris@university.edu,+19759043248,2000-04-06,2023-10-12,Engineering,Senior,3.95,Inactive,8570 Maple St,Franklin,PA,45155,Helen Moore,+14958089413
STU000815,Joseph,Lee,joseph.lee@university.edu,+15314454133,1998-11-28,2023-06-08,English Literature,Junior,3.04,Active,4663 Pine Dr,Madison,OH,90354,Ryan Rodriguez,+19889045833
STU000816,Richard,White,richard.white@university.edu,+19297556261,1997-04-17,2025-03-10,Communications,Graduate,2.35,Graduated,4875 Oak Ave,Bristol,OH,93026,Nancy Perez,+13878639142
STU000817,Lisa,Thomas,lisa.thomas@university.edu,+16016955435,2005-06-16,2025-02-23,Education,Junior,2.29,Inactive,1280 Pine St,Georgetown,OH,82179,Betty Smith,+12683935174
STU000818,Helen,Young,helen.young@university.edu,+16657635539,2000-09-24,2024-09-18,English Literature,Junior,2.1,Active,8120 Maple St,Georgetown,FL,60709,Daniel Davis,+13433853013
STU000819,Lisa,Brown,lisa.brown@university.edu,+12422715544,1996-03-16,2023-01-04,Biology,Freshman,3.85,Graduated,7034 Oak St,Bristol,CA,11291,Linda Perez,+18399365541
STU000820,Christopher,Ramirez,christopher.ramirez@university.edu,+14464364611,2001-12-07,2022-12-28,Education,Junior,3.68,Active,476 Maple Blvd,Madison,NY,60236,Susan Wright,+18312173627
STU000821,Jennifer,Torres,jennifer.torres@university.edu,+19588285419,2004-01-29,2025-06-14,Psychology,Freshman,2.49,Active,3720 Oak Dr,Bristol,NY,32746,Jacob Anderson,+14863091051
STU000822,Jessica,Martin,jessica.martin@university.edu,+16457937335,2000-01-02,2022-05-24,History,Freshman,3.69,Active,7376 Elm Ave,Georgetown,OH,90616,Ronald Harris,+12237545451
STU000823,Susan,Young,susan.young@university.edu,+16477366608,1998-08-12,2020-03-25,Sociology,Graduate,3.23,Active,3466 Pine Ave,Springfield,IL,99558,Anthony Hernandez,+16134124570
STU000824,Daniel,Thompson,daniel.thompson@university.edu,+16144805075,2003-01-07,2023-04-05,History,Senior,3.2,Active,497 Maple Ave,Springfield,FL,12867,Anthony Torres,+15535687241
STU000825,Mary,Young,mary.young@university.edu,+16469418296,2005-03-13,2024-10-03,Engineering,Senior,2.51,Active,4509 Pine Blvd,Georgetown,NY,32091,Joseph Nguyen,+18607299698
STU000826,Lisa,Gonzalez,lisa.gonzalez@university.edu,+12375906973,1995-07-16,2022-07-25,Engineering,Sophomore,2.18,Graduated,9157 Main Blvd,Springfield,IL,43442,Donald Martinez,+15003458141
STU000827,Sarah,Lopez,sarah.lopez@university.edu,+14346196105,1996-11-13,2025-11-02,Engineering,Sophomore,3.74,Inactive,954 Maple Ave,Franklin,IL,71636,Helen Hernandez,+14412174201
STU000828,Kenneth,Jones,kenneth.jones@university.edu,+12689912663,1998-01-07,2022-01-02,Education,Freshman,3.56,Inactive,6144 Oak Ave,Bristol,NY,42197,Jason Smith,+15333755461
STU000829,Paul,Johnson,paul.johnson@university.edu,+17127161931,1999-06-02,2021-07-06,Mathematics,Freshman,2.94,Active,4063 Maple Blvd,Bristol,OH,46605,Sandra Thomas,+16653792800
STU000830,Kimberly,Thomas,kimberly.thomas@university.edu,+13658551692,1995-10-02,2024-03-25,Biology,Freshman,2.57,Inactive,8127 Elm Dr,Bristol,FL,94849,Carol Thompson,+18207917638
STU000831,Ronald,Taylor,ronald.taylor@university.edu,+17366173734,2000-08-22,2025-08-08,Biology,Freshman,2.41,Inactive,6121 Pine St,Bristol,FL,60144,Anthony Martin,+15822246153
STU000832,Donna,Gonzalez,donna.gonzalez@university.edu,+19682164531,1999-11-19,2021-08-25,Philosophy,Graduate,3.58,Graduated,2391 Pine Dr,Madison,NY,12146,Betty Anderson,+16494588975
STU000833,Betty,Robinson,betty.robinson@university.edu,+19296767087,2004-11-23,2022-04-18,Philosophy,Sophomore,2.83,Active,4120 Oak St,Franklin,TX,16962,Matthew Robinson,+15958698100
STU000834,Robert,Hill,robert.hill@university.edu,+15015639397,2001-03-09,2025-05-08,Business Administration,Senior,2.14,Active,3269 Pine Ave,Springfield,CA,29128,Deborah Scott,+14762611404
STU000835,Paul,Wilson,paul.wilson@university.edu,+18457337082,1995-04-09,2025-01-10,Art,Junior,3.6,Active,5784 Maple Blvd,Franklin,TX,16673,Lisa King,+17993268182
STU000836,Ronald,Young,ronald.young@university.edu,+16439819420,1995-05-29,2025-09-03,Engineering,Sophomore,3.87,Active,5509 Elm Blvd,Madison,NY,35733,Jennifer Flores,+15934827461
STU000837,Joseph,Williams,joseph.williams@university.edu,+12455101198,2005-09-10,2021-06-28,English Literature,Senior,3.14,Active,2584 Elm Blvd,Madison,CA,18680,David Williams,+14719448907
STU000838,Jason,Jones,jason.jones@university.edu,+14246793713,2005-05-16,2025-07-14,Psychology,Freshman,3.34,Active,6196 Elm Blvd,Bristol,IL,81817,Ryan Perez,+18468806349
STU000839,Carol,Martinez,carol.martinez@university.edu,+18838989520,2002-08-27,2023-02-16,Marketing,Sophomore,2.45,Active,7208 Elm Blvd,Franklin,IL,49396,Donna Sanchez,+12528055920
STU000840,Lisa,Taylor,lisa.taylor@university.edu,+13093514663,2004-06-21,2022-06-15,History,Senior,3.81,Active,8983 Maple Blvd,Georgetown,PA,62409,Mark Torres,+15395062329
STU000841,Jessica,Hernandez,jessica.hernandez@university.edu,+18386922086,2003-09-10,2023-07-09,Business Administration,Senior,2.81,Active,2623 Elm Dr,Springfield,TX,58546,Linda Martin,+14416989058
STU000842,Helen,Sanchez,helen.sanchez@university.edu,+18024197640,1999-10-28,2022-08-21,Physics,Sophomore,3.22,Active,5606 Oak Blvd,Bristol,FL,20863,Michael Garcia,+12849551139
STU000843,Elizabeth,Wright,elizabeth.wright@university.edu,+16387042512,2005-06-24,2021-09-14,Business Administration,Freshman,2.94,Active,2286 Pine Blvd,Franklin,PA,84972,Jennifer Williams,+13695176409
STU000844,Michael,Williams,michael.williams@university.edu,+17962841647,2001-11-21,2020-01-01,English Literature,Sophomore,3.79,Active,1861 Pine Blvd,Bristol,OH,78955,Robert Flores,+14913412064
STU000845,Sandra,Hill,sandra.hill@university.edu,+14663619435,1996-01-29,2025-07-26,Marketing,Sophomore,3.38,Active,6545 Pine Ave,Georgetown,OH,69311,Matthew Allen,+15135007571
STU000846,Mark,Thomas,mark.thomas@university.edu,+15168826351,1997-05-12,2022-09-12,Philosophy,Sophomore,3.41,Active,1401 Main St,Madison,CA,68840,William Martinez,+19402755628
STU000847,Dorothy,Perez,dorothy.perez@university.edu,+19045274919,2003-01-22,2025-05-26,Music,Senior,2.25,Graduated,9145 Maple Blvd,Madison,FL,96007,John White,+13606004137
STU000848,Matthew,Jones,matthew.jones@university.edu,+12502325131,1999-05-15,2022-02-03,Sociology,Senior,3.32,Active,5401 Elm Ave,Franklin,PA,65358,Brian Lee,+19697804014
STU000849,James,Hernandez,james.hernandez@university.edu,+14566252527,2000-06-17,2023-10-02,Biology,Freshman,3.77,Active,8501 Maple Dr,Franklin,NY,33660,Mark Williams,+19892096910
STU000850,Kimberly,Perez,kimberly.perez@university.edu,+18295816524,1995-01-12,2021-03-04,Sociology,Graduate,2.4,Active,5547 Maple Blvd,Bristol,FL,79302,Sharon Flores,+18264018126
STU000851,Dorothy,Williams,dorothy.williams@university.edu,+16659369964,1998-04-03,2025-02-12,Business Administration,Junior,2.67,Active,9755 Main Dr,Georgetown,FL,89791,Joshua Anderson,+15228054651
